noteId,tweetId,writer,n_words,n_urls,flesch_kincaid_grade,vader_compound
1991235134444744825,1991141320744677590,human,32,1,7.2,0.4939
2002182066377797695,2002036816501776631,human,53,2,6.7,-0.1739
1987870758941475175,1987644379696435579,human,30,1,12.7,-0.4939
2008802767402353011,2008710651817116154,human,49,1,10.5,-0.3182
2002708030790492215,2002644317287166369,human,48,1,6.0,0.3612
2006194293434654849,2005911743261012284,human,34,1,7.6,-0.0516
1997116822051570171,1997043553923420668,human,25,0,9.5,0.6834
1993281527526969646,1993265476185506111,human,31,2,4.9,-0.6808
1999190598855676028,1998984900272398418,human,26,1,3.4,0.4019
2005503299307597988,2005426723244917111,human,13,1,7.2,0.4019
1988295829170647347,1987932761030631837,human,15,0,3.2,0.0
2003514900790837472,2003151248049222087,human,17,2,9.0,0.0
2001952613365850121,2001648319274324085,human,8,1,6.4,-0.3802
2005719352931410201,2005351603499389403,human,17,2,5.2,0.3182
1997476843985805616,1997146911959404616,human,21,1,6.2,0.0
1997859472958460309,1997778732313153566,human,4,1,7.2,0.0
1998097900782412157,1998057508674351164,human,28,1,4.0,0.0
1988511930798215394,1988332213717319864,human,9,1,8.0,-0.3182
2005043989939192028,2004948546458714399,human,39,2,8.4,0.0935
2001935356799697043,2001838978996302163,human,16,1,4.1,0.5106
2002839093441667269,2002783056458141859,human,26,1,6.0,0.0
2005951650989576288,2005899780795535587,human,22,0,10.3,-0.128
1988678896553021745,1988617007093158120,human,24,1,3.3,-0.3182
1988987592600068098,1988752770497761532,human,49,2,5.6,-0.9405
1990876579346723254,1990857364686451171,human,28,1,6.4,-0.296
2008157486637846581,2007902394924073390,human,22,0,6.0,0.6908
1987136167066620281,1986951005364506817,human,28,1,15.4,-0.5267
1988683496660038074,1988639107761717663,human,27,1,6.8,0.0
1986464361280311712,1986453225810301057,human,35,1,8.9,-0.4501
1996060176139342123,1995898181779853748,human,9,1,4.4,0.0
1986423898552795614,1986249676455137429,human,22,3,10.7,-0.296
1989674640067666322,1989315118358745148,human,43,2,9.8,-0.836
1991056826972983314,1990038229127491719,human,43,1,17.3,-0.8387
1994180914524639471,1994122730287898659,human,17,1,7.6,-0.5994
1986467806976876846,1986453225810301057,human,26,1,7.2,-0.296
1995883439858614490,1995734284636745782,human,34,1,11.1,0.6486
2007456091467378957,2007401865747861548,human,2,1,,0.0
1991184636551074231,1990494395813277897,human,18,1,6.8,0.3182
1985741444812853258,1985530254425825752,human,48,1,3.3,-0.8779
1989806497241468976,1989774950513652001,human,7,1,0.1,0.0
1992013242785292341,1991831700767396310,human,40,1,10.7,0.0
1998387294730858751,1998347694922768506,human,27,2,9.7,-0.4215
1989800135627567513,1989527625845391560,human,21,1,4.8,0.3182
1991748036825878738,1991599014270365829,human,40,0,12.1,0.6908
1995891223068840432,1995614487626518753,human,12,0,6.4,0.3818
2002097048535896421,2001857541517775082,human,33,1,7.4,0.296
2009643396353163639,2009558906155291069,human,23,1,6.6,0.4767
1995660483169583558,1995459325863584052,human,39,1,5.9,-0.8176
2008006722028183913,2007954089645080622,human,37,1,6.9,-0.607
1991073094849421640,1990898983917543859,human,19,1,5.8,-0.0258
1991876101480591607,1991605623964987552,human,4,1,9.6,0.0
1991473633248629013,1988860187151589847,human,26,1,6.0,-0.296
2000570117009334411,2000539932218061305,human,43,1,8.9,-0.296
1986593342638190599,1986507411314659346,human,17,0,9.9,0.0
1997011664290660811,1996917036212244569,human,40,1,12.0,-0.8442
2005080997868478832,2004781789144121637,human,23,1,8.3,0.4754
2003837159967768792,2003755566787903980,human,7,0,3.7,-0.0516
2001028868870910323,2000924951566803299,human,15,1,2.7,-0.5423
1993078364090122334,1992885850938745326,human,11,1,4.3,-0.296
1990071680446685185,1989852157441409533,human,36,3,10.3,-0.9169
1987884893586776074,1987864741491138649,human,10,1,1.7,0.0
2001639154841514283,2001501901385265631,human,16,1,8.4,0.0
1984540696641208634,1984464886236131628,human,42,1,7.9,-0.4588
1984645638416486506,1984457958776787274,human,39,3,7.4,-0.4588
1984658076322893923,1984466430553964545,human,25,2,2.2,0.7973
1985409172821733781,1985277430500643031,human,25,1,14.1,0.6192
1990016800738644393,1989774950513652001,human,25,0,3.3,0.4019
1999525999298347399,1997636721513468244,human,25,1,3.4,-0.4215
1997350138549776825,1997043553923420668,human,30,1,3.7,-0.7003
2005606418481651736,2005528666948997336,human,38,1,7.1,-0.9559
1992464167782281473,1992209189247320548,human,31,2,9.3,0.0
2008727678594003169,2008676797320176082,human,16,1,8.8,0.0772
2005990846055829750,2005911743261012284,human,14,2,4.0,0.0
1999891879983227158,1999501545121906985,human,13,1,1.1,0.0
2004993575218807259,2004937973167485132,human,23,1,7.2,0.0
1990135905252741132,1990069171044974806,human,38,3,8.1,0.5574
2008895203826913464,2008678355797684567,human,12,0,4.4,0.3182
2007435637927071982,2007398592152293598,human,21,0,2.7,0.5719
1998752891591602626,1998679205517603083,human,48,2,4.7,0.0772
1996729735980679589,1996660339489100050,human,13,1,9.5,-0.296
1991718943736668481,1991478705970114588,human,17,0,7.6,0.0
1999897674699464803,1999558733488357817,human,15,1,8.0,0.296
1986549382368702507,1986168991157489993,human,35,7,14.6,0.0772
2008448542659191087,2008116328935334244,human,23,5,3.1,0.0
1985356966131028385,1985036807226937516,human,18,1,10.3,-0.3182
2000585952373211369,2000016226291188179,human,43,3,5.1,-0.6705
1989974020960268585,1989009112097566866,human,9,0,6.4,0.0
1996874756289626421,1996765032504242352,human,25,1,5.8,0.4019
1998183384623796250,1998120395652694502,human,6,1,2.1,0.25
2007899571687473381,2007671486337691919,human,11,1,4.0,0.0
1997949984348750305,1997846574387560618,human,27,1,6.2,-0.5994
1998893632112214297,1998809357497332176,human,30,3,10.3,0.4215
1998666037613748602,1998587540794732627,human,32,0,13.0,0.5719
2006355653020028995,2005899780795535587,human,37,1,9.1,-0.3818
1984875623358349319,1984773615192023523,human,16,1,6.0,0.3182
1998450328451322303,1998143900461285854,human,13,1,8.4,0.4019
2000541288371040685,2000521804712919426,human,15,1,8.0,0.4767
2000107293711438098,1999639750907691081,human,9,0,8.0,0.0
1996297785717711025,1995136037593776449,human,46,1,11.1,-0.5106
1994040982195868152,1994013425437909073,human,30,1,13.8,0.0
1992388580199522765,1991959126134632958,human,19,1,5.8,-0.5574
1990931526008135713,1990809389872075155,human,35,1,13.7,-0.3182
1989346989155225925,1989288954089394380,human,12,2,3.3,0.0
1986271772052803922,1986119875992142286,human,11,0,6.4,0.0
1985833880012923032,1985620224364986498,human,15,1,6.8,0.3612
1992695529659089304,1992286750664700342,human,30,3,11.5,-0.5994
2005763591908000205,2005707892389998887,human,11,1,6.4,0.2023
1997257544633294979,1997222602964623653,human,26,1,11.9,-0.4019
2011848560321417453,2011755984784376257,human,24,0,11.5,0.3612
1985809601938231469,1985715220103213258,human,34,1,8.9,-0.6249
2000561179572248711,2000539932218061305,human,18,1,8.0,0.0
1984548878792687745,1984425136809033894,human,44,4,5.2,-0.1027
1993362012185747931,1993177247822516587,human,23,0,6.4,0.4951
2008063285976092689,2007806428594241832,human,3,1,-2.7,0.0
2007952103810224480,2007916564767752701,human,48,1,2.9,-0.7906
1987234889062596680,1986801598946058577,human,37,1,10.4,-0.2023
1995080796722663470,1994948582978499059,human,48,1,8.2,0.9312
2004683911465513459,2004321368456810808,human,10,1,2.5,0.0
1992412018167419315,1991849832957227105,human,1,1,,0.0
2007578775345942928,2007541912753058028,human,27,1,8.0,-0.4767
1991560713060622577,1991515283975180350,human,19,1,2.2,-0.4767
1986533038478770379,1985743927006126277,human,21,0,3.8,0.128
1991223231936684280,1990846111074906183,human,5,0,0.5,0.5994
1990893250446606459,1990859308473462806,human,25,2,3.4,-0.4767
1987991105162670220,1987928829357347143,human,13,1,8.4,0.0
1989039171453771844,1988792758497341829,human,6,0,4.5,0.4019
1986922126495134153,1986827848330743964,human,32,1,10.7,-0.8957
1988672487308005594,1988667993975644618,human,45,2,9.7,-0.1459
2000657968485056516,2000628552035635248,human,17,2,7.6,-0.8074
2006210618685284581,2006032941638369424,human,46,2,9.1,-0.7184
1991431695984148841,1991258040679399618,human,23,1,8.7,0.1901
2008473625415086310,2008201858020692260,human,16,1,-0.8,-0.4767
2004607277802946583,2004457064530153517,human,40,1,10.8,0.6705
2003234325891051988,2003215953363145152,human,22,1,11.9,0.7003
2007771293194887652,2007601544758526349,human,40,0,8.7,-0.5859
1990559638773715291,1990225780455145960,human,28,1,10.5,-0.9169
1993975229417242833,1993744525433647301,human,17,1,6.4,0.5267
1989932643262046403,1989803898509693275,human,24,1,12.7,-0.296
1991751600218493120,1990494395813277897,human,7,1,0.1,0.0
1992454680744788308,1992417156433318310,human,23,1,10.1,-0.7783
1994774095523721413,1994500791823225318,human,11,1,0.1,0.5719
1992238776744362488,1992114908037841209,human,7,1,0.1,-0.4767
1989675677579182406,1989457104005206036,human,32,1,7.2,0.0176
1992878713235505487,1992590502013940140,human,36,0,12.6,0.0387
1994380445874553231,1994256577218633928,human,3,2,0.9,-0.296
2003019263733289095,2002980769535508828,human,16,1,4.1,0.0
1991161036721045949,1990846111074906183,human,24,1,8.8,-0.6956
1986879088456581539,1986709745961484462,human,13,0,6.0,-0.25
2008829029172805661,2008538543556358228,human,14,1,3.7,0.0
1985289768553337282,1984676390608818260,human,28,3,8.8,-0.296
2003815646488846576,2003755566787903980,human,2,1,,0.0
2003793207683920186,2003573280280838653,human,27,1,7.4,-0.8074
1998019782109745351,1997940011883438214,human,9,1,1.5,0.0
2006906629296382078,2006798545144463485,human,29,1,10.1,0.2023
1984623298341146868,1984281159346622889,human,32,2,10.7,-0.296
1990885222674501883,1990615296923873740,human,13,1,3.5,0.0
2003341572683735061,2002698381333000663,human,22,0,5.2,0.0
1991195568152940906,1990494395813277897,human,18,1,2.1,0.6664
1986678719830716875,1986509343328772348,human,43,1,5.3,0.4601
1989190408966902215,1989160179708084437,human,6,1,-2.7,0.0
2000138468618273249,1999921240744902673,human,37,1,17.7,-0.128
1996974793195696448,1996311027651338690,human,47,1,8.7,0.5719
1985700431121563839,1985335799865573614,human,39,1,12.1,-0.953
1998755731969815023,1998462597922783544,human,16,2,9.5,-0.3612
1991151194631532957,1991027394514202758,human,45,2,9.1,0.8519
1995493219094655117,1995233963506598116,human,34,1,15.4,0.0258
2002828396334870857,2002784945010319710,human,52,1,6.0,0.8414
2006913967319339359,2006902944264757570,human,11,1,4.0,-0.4767
2004137489045573877,2004041259296735274,human,18,1,4.4,-0.296
1998957911498961301,1998800437039018113,human,47,2,6.7,-0.0258
2003246533844594960,2003219875523965245,human,21,2,7.4,-0.4767
1998661149554884872,1998553979828195495,human,5,0,0.5,0.4019
1992931671964815640,1992592751515619425,human,20,1,6.0,0.3182
1997040981623832909,1996957936766050494,human,4,1,1.3,0.0
1991605740482793885,1991478705970114588,human,4,1,-2.3,0.0
2003105922428592160,2003067944629366869,human,13,1,4.6,0.4939
2008115668429013219,2008025170355884414,human,11,1,-0.6,0.0
1989151783495594385,1989009112097566866,human,48,2,10.3,0.3182
1991547843660632090,1991538959542046881,human,12,1,8.0,0.0
1991599027444449423,1991467365276528959,human,19,2,10.7,-0.4767
1994936276919726089,1994654075338854791,human,13,0,4.8,-0.2411
1991586772267200617,1991576680956117123,human,20,1,15.8,0.34
1996993279490248831,1996890271330730483,human,23,1,1.6,-0.6136
2011108613935251941,2011101508922757602,human,39,3,8.3,-0.9652
1998123741650526598,1997995139994911092,human,20,1,7.2,0.0
1990818651650273499,1990715101893013724,human,16,1,7.2,0.0
2002911179560141208,2002871267326865507,human,31,0,13.0,0.5972
1987297593353781707,1987238217096052827,human,17,1,8.7,0.0
1985822323828801864,1985743927006126277,human,15,1,5.6,-0.25
2004137684076470414,2004041259296735274,human,19,2,5.8,0.0
1991758584728760774,1991599014270365829,human,42,1,6.2,-0.4588
1986295005904797953,1985966429276160154,human,45,1,8.0,-0.5707
1989394671437595057,1989205611909951678,human,29,2,6.6,0.0
2003349627148599794,2003262760017350845,human,9,1,6.8,0.0
1995921569445523645,1995898181779853748,human,5,1,5.2,-0.4215
2007456924225184083,2007398592152293598,human,17,1,6.4,0.0276
2000680207901143518,2000650407878787341,human,20,1,6.0,0.0
1993161262889681161,1993068077240725676,human,24,1,9.1,0.8885
2005608341746188427,2005572031719317961,human,32,1,14.6,0.0258
1990472587919692272,1990376938238791687,human,8,1,2.9,-0.5255
1999144059571720420,1999108156061089848,human,25,1,13.0,0.6985
1991552555306893700,1991282425406562532,human,8,1,12.3,-0.6908
1996874843690504404,1996460807480390067,human,32,1,17.0,-0.6486
1987518975412994265,1987010603714597082,human,9,1,1.5,0.0
1991865642627006614,1991790357370261694,human,26,1,7.9,0.4588
2001281610348409022,2000991287680565557,human,34,1,9.9,0.0
1985259146262843608,1985036807226937516,human,28,0,7.4,0.0
1988283497598120099,1988239256003772670,human,5,1,-1.9,0.0
1992355764783251524,1991599014270365829,human,18,2,6.8,0.2549
2003835302817702053,2003772605468406140,human,29,2,8.9,0.0
1999576433862279603,1998779406932697208,human,16,1,6.0,-0.34
2002871982669389846,2002807465088524766,human,30,0,12.2,0.34
2004480095520538801,2004311121445245318,human,28,3,14.2,0.4588
1997320540789387603,1997124464287330535,human,9,1,8.0,0.0
1986290419869552916,1986119875992142286,human,32,1,11.1,-0.5859
1984840325211304218,1984790395918663818,human,9,1,0.9,0.5719
1987314825857302825,1987039463025918004,human,27,1,8.0,-0.6092
1989445224331186546,1989205611909951678,human,3,2,-2.7,0.4019
1992480713136898525,1992262673149591661,human,40,5,3.6,-0.0516
1998229742311584206,1997877481378820206,human,4,1,3.7,0.0
2010475832888762551,2009845296721801316,human,8,0,-0.8,0.0
1999097025447551083,1998779406932697208,human,19,0,7.0,-0.6319
2005277034570793101,2004934043192656120,human,29,3,10.1,0.0
1998072675420274739,1998058947581001948,human,12,1,3.3,0.0
2000936725124932083,2000837335550976303,human,40,1,11.9,0.2263
1991506432714240315,1991397362049380500,human,21,2,1.3,-0.5574
2006504682265497709,2006462122805571717,human,26,1,13.4,0.0
1986753558516060208,1986507411314659346,human,20,1,9.6,-0.802
1987930152882282630,1987881598050566394,human,9,1,4.4,0.1027
1992214751590404524,1991854783838425215,human,31,1,10.5,0.3182
1989337761288011872,1989321989320798640,human,15,1,6.8,-0.3252
2003229859967852825,2003215953363145152,human,20,1,8.7,0.0
2003950268086682110,2003933669782880659,human,39,1,8.4,0.6124
2007950199814254796,2007916564767752701,human,43,1,5.1,0.3601
1987605603519287374,1987478789966672304,human,31,2,10.5,0.2732
1992938789119869160,1992600489813565550,human,1,1,,-0.3182
1985199993175654686,1985050563407720666,human,48,2,5.5,-0.4215
2005715301304881170,2005570737109925964,human,33,1,7.4,0.4588
2004541416542769390,2004457064530153517,human,35,1,14.6,0.0
1995714718393401705,1995481750772834450,human,8,0,5.2,0.0
2006904770699645257,2006881083607101710,human,1,0,,0.296
1990424825895006665,1990261462741475337,human,3,1,-2.7,0.0
1992938919974121728,1992579312067961022,human,33,1,11.9,0.0
1985742845576143206,1985530254425825752,human,17,0,12.3,0.0
2005419376170893416,2004964952877277301,human,27,1,7.4,-0.1511
1987155455785725992,1987079428976087494,human,31,2,15.4,-0.296
1990841382286864659,1990648863754256521,human,20,1,4.8,0.4019
1985003320134533322,1984773615192023523,human,13,1,3.5,0.0
1985033628141944964,1984921631416893891,human,9,0,0.5,0.0
2003687222458159611,2003151248049222087,human,42,1,11.1,0.4336
1996870333538668668,1996827690788368655,human,7,1,9.6,0.4576
2000940611222811094,2000732481939468632,human,32,0,8.4,-0.9217
1984512791483498740,1984370718361207056,human,7,3,2.5,0.0
1992702987890991594,1991916515806048360,human,12,1,10.3,0.0
2004295849329709397,2004275766130016684,human,22,1,10.7,-0.4767
2006898084383531080,2006787404901048654,human,6,1,4.5,0.0
2005968060071481668,2005825648934162722,human,34,1,6.5,-0.1531
2001704179316748302,2001433377325359126,human,39,2,9.7,-0.8442
1991891970940080301,1991863814908973348,human,13,1,3.5,-0.3612
1992357950027915312,1992300221456642379,human,30,1,8.9,-0.7845
2012137582692295017,2011918275169374544,human,26,2,13.4,-0.5719
1988584505050050965,1988514720005972197,human,43,1,5.3,0.128
1994549065938305067,1994256577218633928,human,38,1,10.7,0.1531
1999897087807217825,1999797003786531260,human,18,1,4.4,-0.8316
2007965774594359802,2007857093857186123,human,6,0,-1.9,0.296
1995585258440257973,1995487740671238516,human,12,1,3.3,0.4588
1986114684752437338,1986042681701630316,human,22,3,5.2,-0.5848
1991548743716634719,1991522085403783287,human,26,2,7.9,0.0
1997371067741224970,1997300416703524958,human,17,2,4.2,-0.3802
2000732593059455341,2000644529360109749,human,18,3,9.2,-0.6239
2002210490278441415,2002047328660910360,human,26,2,11.9,-0.9348
1990858672184902109,1990839147414581656,human,28,1,3.4,0.5106
1987957505096310788,1987627574558622116,human,19,0,9.5,0.4767
1997262788037636436,1997222602964623653,human,10,0,11.1,0.0258
2003822106425852252,2003755566787903980,human,3,1,0.9,0.0
2012345725070282905,2011804909834789028,human,33,1,14.4,-0.8623
1997277098470215786,1997196381455335632,human,24,2,3.3,-0.6769
1997289710658691446,1996217381761270020,human,30,2,9.1,-0.25
2006684344815923518,2006430865501597881,human,26,1,7.2,0.0
2009992468456935506,2009917318458126524,human,26,1,4.8,0.5859
1995333878333272130,1995136037593776449,human,14,1,7.6,-0.34
1998462295618326938,1998400704537403638,human,10,1,3.7,0.0
1999841692434792810,1999609742998798776,human,18,1,9.2,0.3744
1986711343991292025,1986507411314659346,human,2,0,,0.0
1992865545239019818,1992554494434164898,human,42,3,8.5,-0.128
2001082002775191703,2000924951566803299,human,39,0,7.4,-0.6344
1996301119224738055,1996282032465555518,human,19,4,7.2,0.0
1999188834941374636,1998879143187128564,human,36,1,9.2,-0.7845
1995667875076448507,1995589542045516075,human,9,1,0.5,-0.1531
2008004632534978984,2007520004892238108,human,8,1,0.5,-0.6486
2004458421257752822,2004383823908557151,human,12,1,4.4,0.0
2002401332569797052,2002282878860669413,human,41,1,7.3,-0.7003
2006093960574296554,2005609188597342259,human,37,1,8.1,-0.4939
1988887849127887002,1988856329713164773,human,12,1,8.0,-0.9001
2003044160237097312,2002911504543396034,human,44,1,4.9,-0.4215
1991670269102940628,1991134891291930660,human,30,1,2.7,-0.1531
2000733767602987388,2000644529360109749,human,17,1,13.5,0.0
1985401970891637003,1985277430500643031,human,20,1,6.0,-0.7579
2000586849136652610,2000449395159105662,human,8,1,0.5,0.0
1990477543841931479,1990387364720504893,human,30,1,7.2,-0.8271
1985802540089270386,1985743927006126277,human,37,2,12.9,0.6908
2000613934642888759,2000449395159105662,human,7,0,7.2,0.2732
1984806923321962810,1984676390608818260,human,14,1,8.8,0.0
1991329139215736925,1991258040679399618,human,17,0,9.9,0.0
1995148325109268620,1995014910271697028,human,26,2,7.2,-0.7964
2007988082914562482,2007912417943015764,human,14,1,2.9,0.0
1987201127520018515,1986893570004127836,human,24,1,5.6,0.5423
2006993648685121656,2006728821329076504,human,19,1,11.9,0.1877
1997105393190023329,1997043553923420668,human,38,1,16.9,-0.3544
2005475569316601955,2005325273118695708,human,19,1,1.1,-0.5106
2000191162582446101,2000174542283850124,human,21,1,11.5,-0.7003
2002412639985512514,2002181219652673899,human,48,0,5.9,-0.754
1991737465724453319,1991478705970114588,human,8,0,-0.8,-0.3595
1988777221557989744,1988734240679456775,human,9,1,4.4,0.3412
1993254998746996974,1992885850938745326,human,21,1,10.3,0.0
1998797650007896295,1998679205517603083,human,46,1,4.4,-0.3382
2000782745933635902,2000644529360109749,human,35,3,9.1,-0.807
2003036808935080415,2002960524166979864,human,46,1,8.1,-0.9382
2007453314112467420,2007439222471295424,human,13,1,7.2,-0.3802
2003817804647092705,2003755566787903980,human,7,0,-1.5,0.296
2001343097859391794,2001062164237574246,human,17,1,5.2,0.4019
2004965725425860666,2004667619845214511,human,12,1,2.1,0.0
1990384212390625658,1990198888175939691,human,6,0,0.9,0.5994
2000885748644663441,2000521382262951939,human,42,1,9.1,-0.7263
1996386014240121101,1996216349518164199,human,47,1,7.7,-0.6535
1990831779419160639,1990615296923873740,human,9,1,2.1,0.0
1987313523362312674,1987039463025918004,human,11,1,9.9,-0.3724
2005159551578812863,2005101184177078563,human,42,1,11.3,-0.0093
1987934938889375999,1987536370118627796,human,27,0,12.3,0.0
2002018760451064242,2001717497461117074,human,22,1,5.0,-0.25
1998700440985219172,1998562017377136974,human,37,1,5.0,-0.5106
2004419250253926407,2004357388854288633,human,24,1,9.1,0.0
1994231349213864425,1994109618411172003,human,48,1,11.5,0.0258
2004161076250746994,2003728387676995950,human,3,1,0.9,0.0
1989142939914605034,1988927853342388700,human,19,1,9.5,0.4939
2007883498955096115,2007779647426371973,human,34,0,15.0,0.4336
1986570289837187166,1986088757305712685,human,14,1,6.4,0.0
1997998824795557937,1997958058585321484,human,36,1,6.8,0.0
1985277756444164220,1985036807226937516,human,38,0,4.6,0.0
1990875885478580522,1990494395813277897,human,18,1,4.4,0.3182
2000310424324153549,2000016226291188179,human,13,1,4.8,0.5667
1987992427786117456,1987928829357347143,human,17,1,7.6,0.4215
1996083881695469709,1995830079822463046,human,38,1,14.2,-0.4939
2002831681514807677,2002783056458141859,human,25,2,3.4,0.0
1990691897556210172,1990286835088834588,human,34,0,16.6,0.0
2009958938645553516,2009414819485458673,human,24,2,4.4,0.0
1990842314592559572,1990799837336367288,human,42,1,8.6,0.0
1990477999893045595,1990387364720504893,human,36,1,4.4,-0.9732
1990332166534779103,1990158203569746195,human,44,1,9.0,-0.3724
2008767597936853379,2008601788354585064,human,15,1,7.4,0.0
1998974914284433691,1998876786684473567,human,14,1,6.4,-0.2263
2008691275197812938,2008678342908899716,human,43,3,7.5,-0.296
1995082496191680600,1994819620520579553,human,35,1,10.3,0.4019
1987589243959726587,1987219102205923826,human,40,1,9.9,0.9413
2003844015905493275,2003728387676995950,human,31,1,3.9,0.4019
2002690882038800843,2002429781049241712,human,19,3,8.2,-0.296
1991969338237354321,1991858295116894367,human,18,2,9.1,-0.7351
1985279464322834597,1984023240524943392,human,39,1,6.0,0.0
2005608181955776961,2005374152186990851,human,18,0,8.0,0.0
2000176062127387130,2000168676201558487,human,4,1,-2.3,-0.5574
1996972627173191752,1996732217272553515,human,23,1,9.9,0.015
2004182558821449769,2004060777209278561,human,15,2,1.5,0.6705
1993501538023530873,1993177247822516587,human,3,1,0.9,0.0
1996294114435105176,1996282858952892751,human,17,2,8.7,0.0
1992677941126562167,1992579312067961022,human,39,1,13.1,0.4497
2007473143426744433,2007228963379462637,human,38,3,14.2,-0.1877
1989338599679013145,1989321989320798640,human,30,1,10.3,0.0
2003915060360491197,2003852010031120800,human,22,1,14.2,-0.2924
1994049569902952784,1993897582725353977,human,26,1,5.5,-0.743
1997267676389835009,1997168537794945175,human,21,1,6.2,0.2732
1987957719538520184,1987627574558622116,human,4,1,-2.3,0.4215
1985456367323529380,1985335799865573614,human,37,2,20.1,-0.9538
1986477067408445789,1986403982613590206,human,38,2,4.7,0.6486
1986477463380054335,1986234873011662902,human,38,2,4.7,0.6486
1993294774611141065,1993132277585289591,human,32,4,5.1,0.0
2009606005282226605,2009449979195347051,human,41,1,11.3,0.1531
1987546659853570440,1987299211365486614,human,40,1,14.6,0.0
1991823223478968560,1991576680956117123,human,39,1,4.8,-0.5994
1984748927233749230,1984466430553964545,human,5,1,0.5,-0.5106
1998660233896321269,1998553979828195495,human,23,1,9.9,0.0
2006549604934770746,2006462122805571717,human,44,1,10.7,-0.25
1987435448567013561,1987010603714597082,human,42,1,10.3,0.0772
1992058039235670141,1991497968289997094,human,1,1,,0.0772
1992395587023786185,1992380912395579503,human,1,1,,0.0
2001667772603076820,2001572518680010891,human,32,4,6.3,0.5286
1994510108487778530,1989009112097566866,human,11,1,6.4,0.0
1984937432605680096,1984676390608818260,human,28,0,13.0,0.296
2001587613841404285,2001582965512626415,human,23,2,6.6,0.0
1996069369923752174,1995830079822463046,human,25,0,10.7,-0.658
1995142337681670442,1994819620520579553,human,39,2,10.9,0.631
1996036060929806713,1995904277999747496,human,25,1,10.5,-0.34
1988368045438628003,1988223180956193063,human,4,1,9.6,0.0
1991904112045072823,1991825618980503795,human,25,3,11.9,0.34
1990968508738363538,1990549271905730863,human,20,0,7.2,-0.1779
1987203490779701487,1987006290837839979,human,15,1,5.0,0.0
1988652649466511844,1987183437233758369,human,19,0,2.3,-0.4215
1990914255239958631,1990662605590130751,human,7,0,6.0,0.0
1987229824327340113,1986905944555475164,human,45,3,10.9,0.6908
1998372906296832158,1998337258483490865,human,10,1,4.8,0.0
1985808283643330622,1985716345107829064,human,47,1,12.5,0.2732
2004014456905306440,2003772605468406140,human,19,2,9.5,0.1779
1989742220896092445,1989699497534926925,human,3,1,-2.7,-0.296
1994080533270446273,1993882940636582372,human,32,1,9.8,-0.0449
2000521850200432843,2000519349946265859,human,39,1,8.2,-0.296
1990790520331808797,1990662605590130751,human,44,1,9.0,0.0
2003941979353502109,2003852010031120800,human,24,4,6.4,-0.4215
2008918298704965858,2008775935592636644,human,42,1,11.5,0.6124
2006032879084552573,2005998579744399738,human,12,1,11.5,-0.296
1992695633225150660,1992404104313016499,human,4,0,1.3,0.4019
1991730919342834042,1990806831493533942,human,46,1,19.3,0.2103
2007595577920332127,2007485571120451769,human,12,1,4.5,0.6705
1986490957903372777,1986443206322774411,human,21,0,2.7,0.0
1998938923280560497,1998440572214804785,human,48,2,20.8,-0.3818
1994635316553023969,1994481322434465878,human,27,1,4.4,0.3182
1989857230725026266,1989707838579732894,human,18,1,0.9,0.0
1988692586349957447,1988420315656131070,human,10,1,6.0,0.0
1984914887290564984,1984458032290394195,human,21,1,1.8,0.5975
1987869763083665724,1987632414739358135,human,22,3,2.6,-0.7603
2006723843268681807,2006250097265537459,human,13,1,2.3,0.0
2007522599333425619,2007195198271697395,human,52,0,6.0,0.6705
2001978544591602053,2001838978996302163,human,44,0,11.9,0.0
2008574046368084233,2008232217525580007,human,19,1,10.7,-0.2023
1993715656148062571,1992884297951277246,human,27,1,10.9,-0.7845
1985264342372061426,1985079789057949883,human,26,1,6.0,0.0772
1993977142057607330,1992884297951277246,human,47,2,6.7,-0.9118
1986473012888281466,1986426028990877701,human,5,1,0.5,0.0
1986829828482646166,1986538101431243213,human,48,4,5.6,0.4019
1987206445713268773,1987139033777250391,human,34,3,12.4,-0.6597
1987210876257210716,1986994724398637138,human,22,2,6.4,-0.8591
1988417147304128562,1988343017326223647,human,17,3,5.4,0.0
1991210592355680365,1991134891291930660,human,30,1,7.2,0.0
1992124615003660778,1992084430752809227,human,6,1,4.5,0.0
1992139787156042124,1991821351834005994,human,33,2,6.4,-0.5994
1992491791157698842,1992262673149591661,human,11,2,4.0,0.0
1996994799162003931,1996627296502141094,human,15,1,12.7,-0.0258
2000610632391930087,2000583071058247918,human,33,3,12.6,0.0
1987997567104537029,1987777364202586141,human,30,0,11.5,0.4215
1992946288405405845,1992885850938745326,human,7,2,1.1,0.0
2008282232603963593,2008232217525580007,human,33,1,5.2,-0.6686
1986478027824591063,1986443206322774411,human,36,1,6.8,-0.5719
1993291209364631580,1992572116198170633,human,19,1,10.7,0.0258
1994008777079869795,1992252270009057469,human,23,1,13.4,-0.1027
1995867059323109440,1995734284636745782,human,18,1,5.6,0.0
1999542667760251138,1999516609971650766,human,25,1,3.0,-0.7269
1990830062531174789,1990494395813277897,human,32,0,13.4,-0.4767
2001075811659735267,2001026551585165747,human,16,1,6.4,0.2023
1987410877985722449,1986896462907658347,human,42,3,6.2,0.34
1999544328637808970,1999465312966836305,human,41,1,11.3,-0.4019
2002101607174213905,2002026189326893408,human,38,1,9.4,-0.7089
1997806506910068938,1997740177670963207,human,19,1,1.1,-0.2411
